2017-05-25 15:36:48,042 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,045 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,088 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,114 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,400 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,401 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,417 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,424 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: End date is given date
2017-05-30 17:44:57,266 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 17:58:29,463 [DEBUG] django.db.backends: (0.002) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 17:58:29,470 [DEBUG] django.db.backends: (0.003) SELECT COUNT(*) FROM (SELECT `webapp_vendor`.`vendorName` AS Col1, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL) subquery; args=()
2017-05-30 17:58:29,480 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_token`.`id` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:00:01,533 [DEBUG] django.db.backends: (0.005) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:00:02,313 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:00:02,414 [DEBUG] django.db.backends: (0.100) SHOW FULL TABLES; args=None
2017-05-30 18:00:02,451 [DEBUG] django.db.backends: (0.003) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:00:12,687 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:00:12,690 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:00:12,690 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:30:12'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:30:12')
2017-05-30 18:00:12,701 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:00:12,703 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM (SELECT `webapp_vendor`.`vendorName` AS Col1, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL) subquery; args=()
2017-05-30 18:00:12,719 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_token`.`id` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:01:16,345 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:01:16,562 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:01:16,568 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:01:16,576 [DEBUG] django.db.backends: (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:01:23,249 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:01:23,250 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:01:23,252 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:31:23'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:31:23')
2017-05-30 18:01:23,256 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:01:23,262 [DEBUG] django.db.backends: (0.003) SELECT COUNT(*) FROM (SELECT `webapp_vendor`.`vendorName` AS Col1, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL) subquery; args=()
2017-05-30 18:01:23,279 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_token`.`id` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:01:38,632 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:01:38,848 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:01:38,854 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:01:38,865 [DEBUG] django.db.backends: (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:03:54,505 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:03:54,506 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL LIMIT 21; args=()
2017-05-30 18:04:46,240 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:04:46,446 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:04:46,450 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:04:46,463 [DEBUG] django.db.backends: (0.004) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:04:54,529 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:04:54,532 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:04:54,532 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:34:54'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:34:54')
2017-05-30 18:04:54,536 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:04:54,539 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM (SELECT `webapp_vendor`.`vendorName` AS Col1, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL) subquery; args=()
2017-05-30 18:04:54,555 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_token`.`id` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:07:36,456 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:36,663 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:36,668 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:07:36,680 [DEBUG] django.db.backends: (0.003) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:07:45,779 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:45,782 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:45,783 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:37:45'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:37:45')
2017-05-30 18:07:45,788 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:07:45,789 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-30 18:07:45,805 [DEBUG] django.db.backends: (0.000) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:07:45,858 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-30 18:07:45,861 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-30 18:07:45,865 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-30 18:07:45,867 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-30 18:07:45,868 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-30 18:07:45,869 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-30 18:07:45,910 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:45,913 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:45,914 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:37:45'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:37:45')
2017-05-30 18:07:45,914 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:07:50,806 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:50,809 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:50,809 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:37:50'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:37:50')
2017-05-30 18:07:50,812 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:07:51,944 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:51,948 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:07:51,950 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:37:51'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:37:51')
2017-05-30 18:07:51,953 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:07:51,959 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) FROM (SELECT `webapp_vendor`.`vendorName` AS Col1, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL) subquery; args=()
2017-05-30 18:07:51,967 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_token`.`id` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:12:55,793 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:12:55,999 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:12:56,003 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:12:56,012 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:13:36,107 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:13:36,315 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:13:36,322 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:13:36,331 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:13:36,960 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:13:36,963 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:13:36,963 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:43:36'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:43:36')
2017-05-30 18:13:36,967 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:13:36,970 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-30 18:13:36,984 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:13:37,066 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:13:37,069 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:13:37,069 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:43:37'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:43:37')
2017-05-30 18:13:37,072 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:14:38,371 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:14:38,584 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:14:38,589 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:14:38,598 [DEBUG] django.db.backends: (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:14:38,776 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:14:38,780 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:14:38,782 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:44:38'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:44:38')
2017-05-30 18:14:38,792 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:14:38,796 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-30 18:14:38,872 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime`, `webapp_vendor`.`id`, `webapp_vendor`.`vendorName`, `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) INNER JOIN `webapp_barcode` ON (`webapp_token`.`barcode_id` = `webapp_barcode`.`id`) ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:14:39,049 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:14:39,055 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:14:39,056 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:44:39'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:44:39')
2017-05-30 18:14:39,062 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:15:07,362 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:15:07,579 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:15:07,585 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 18:15:07,595 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 18:15:07,732 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:15:07,736 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:15:07,739 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 12:45:07'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 12:45:07')
2017-05-30 18:15:07,747 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 18:15:07,756 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-30 18:15:07,825 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 18:15:25,273 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:15:25,480 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 18:15:25,486 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
